@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 182\nSize of the tree: 363\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 150\nSize of the tree: 299\n','Number of leaves: 145\nSize of the tree: 289\n','Number of leaves: 164\nSize of the tree: 327\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 175\nSize of the tree: 349\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 180\nSize of the tree: 359\n','Number of leaves: 171\nSize of the tree: 341\n','Number of leaves: 185\nSize of the tree: 369\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 177\nSize of the tree: 353\n','Number of leaves: 166\nSize of the tree: 331\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 157\nSize of the tree: 313\n','Number of leaves: 163\nSize of the tree: 325\n','Number of leaves: 158\nSize of the tree: 315\n','Number of leaves: 154\nSize of the tree: 307\n','Number of leaves: 168\nSize of the tree: 335\n','Number of leaves: 156\nSize of the tree: 311\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

boilerplate,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1135,8926,991,942,49,0,95.055499,4.944501,0,0.84508,0.049546,0.222337,15.365345,55.396552,719.017009,643.234173,75.782836,0.725547,0.649076,0.076471,589.924606,0.595282,81203.757795,0.972187,769,0.135,27,0.865,173,0.027813,22,0.96608,0.972187,0.969124,0.845185,0.918594,0.961411,0.950555,0.113368,0.886632,0.049445,0.950157,0.950555,0.95032,0.845185,0.918594,0.927757,0.922537,0.950555,0.001,0.658,0.000744,0.656765,0.744,656.765,2978068,2975275,332920,95.055499,50,?,?,?,?,?
boilerplate,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8925,992,937,55,0,94.455645,5.544355,0,0.828099,0.068281,0.22281,21.147742,55.431912,721.32285,18431.357818,-17710.034968,0.72714,18.579998,-17.852858,557.850526,0.562349,76807.431403,0.965866,764,0.139303,28,0.860697,173,0.034134,27,0.964646,0.965866,0.965256,0.828103,0.948805,0.978023,0.944556,0.117994,0.882006,0.055444,0.944456,0.944556,0.944505,0.828103,0.948805,0.949043,0.914049,0.944556,0.457,0.004,0.440664,0.003899,440.664,3.899,70491,2974942,333253,96.572581,55.443548,'Number of leaves: 182\nSize of the tree: 363\n',363,182,182,?
boilerplate,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8925,992,938,54,0,94.556452,5.443548,0,0.835207,0.064426,0.224142,19.953581,55.763261,721.32285,34460.569833,-33739.246984,0.72714,34.738478,-34.011338,564.647649,0.569201,77743.290651,0.958281,758,0.104478,21,0.895522,180,0.041719,33,0.973042,0.958281,0.965605,0.835767,0.92286,0.963985,0.945565,0.091761,0.908239,0.054435,0.947113,0.945565,0.946145,0.835767,0.92286,0.925011,0.917585,0.945565,0.352,0.001,0.336297,0.001029,336.297,1.029,87235,2974942,333253,96.270161,53.881048,'Number of leaves: 228\nSize of the tree: 455\n',455,228,228,?
boilerplate,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8925,992,938,54,0,94.556452,5.443548,0,0.83216,0.066254,0.226407,20.519867,56.326886,721.32285,25926.474913,-25205.152064,0.72714,26.135559,-25.408419,562.042092,0.566575,77384.545526,0.964602,763,0.129353,26,0.870647,175,0.035398,28,0.967047,0.964602,0.965823,0.832177,0.93477,0.970963,0.945565,0.110316,0.889684,0.054435,0.945776,0.945565,0.945665,0.832177,0.93477,0.936059,0.91608,0.945565,0.355,0.001,0.340324,0.000945,340.324,0.945,81047,2974942,333253,96.169355,53.881048,'Number of leaves: 211\nSize of the tree: 421\n',421,211,211,?
boilerplate,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8925,992,933,59,0,94.052419,5.947581,0,0.812813,0.069882,0.237358,21.643472,59.051306,721.32285,31296.100094,-30574.777244,0.72714,31.548488,-30.821348,550.205879,0.554643,75754.881206,0.968394,766,0.169154,34,0.830846,167,0.031606,25,0.9575,0.968394,0.962916,0.813145,0.905847,0.952857,0.940524,0.141284,0.858716,0.059476,0.939728,0.940524,0.940011,0.813145,0.905847,0.923177,0.906395,0.940524,0.326,0.001,0.31696,0.000979,316.96,0.979,82503,2974942,333253,96.068548,54.385081,'Number of leaves: 215\nSize of the tree: 429\n',429,215,215,?
boilerplate,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8925,992,932,60,0,93.951613,6.048387,0,0.807828,0.069655,0.235488,21.573121,58.585968,721.32285,27009.898606,-26288.575757,0.72714,27.22772,-26.50058,550.115591,0.554552,75742.449839,0.970923,768,0.18408,37,0.81592,164,0.029077,23,0.954037,0.970923,0.962406,0.808641,0.916653,0.958823,0.939516,0.152673,0.847327,0.060484,0.938429,0.939516,0.93869,0.808641,0.916653,0.927844,0.903883,0.939516,0.332,0,0.320165,0.000813,320.165,0.813,86143,2974942,333253,96.370968,54.889113,'Number of leaves: 225\nSize of the tree: 449\n',449,225,225,?
boilerplate,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8925,992,931,61,0,93.850806,6.149194,0,0.802723,0.073306,0.241371,22.741483,60.161393,719.343201,24910.659509,-24191.316309,0.725144,25.111552,-24.386408,540.91447,0.545277,74452.863056,0.972222,770,0.195,39,0.805,161,0.027778,22,0.951792,0.972222,0.961899,0.803939,0.905985,0.951559,0.938508,0.161286,0.838714,0.061492,0.937274,0.938508,0.93747,0.803939,0.905985,0.917409,0.901315,0.938508,0.431,0,0.399685,0.000671,399.685,0.671,73767,2974942,333253,95.766129,54.6875,'Number of leaves: 191\nSize of the tree: 381\n',381,191,191,?
boilerplate,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8925,992,929,63,0,93.649194,6.350806,0,0.803095,0.074411,0.242475,23.084251,60.436592,719.343201,33445.154539,-32725.811338,0.725144,33.714874,-32.989729,537.194408,0.541527,73940.824045,0.959596,760,0.155,31,0.845,169,0.040404,32,0.960809,0.959596,0.960202,0.803099,0.90631,0.954762,0.936492,0.131896,0.868104,0.063508,0.936613,0.936492,0.936551,0.803099,0.90631,0.917016,0.901547,0.936492,0.395,0.001,0.364608,0.000688,364.608,0.688,79955,2974942,333253,95.16129,52.620968,'Number of leaves: 208\nSize of the tree: 415\n',415,208,208,?
boilerplate,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8926,991,935,56,0,94.349142,5.650858,0,0.82058,0.067434,0.229168,20.91298,57.098418,719.017009,18452.546595,-17733.529586,0.725547,18.620128,-17.894581,555.56459,0.56061,76474.064494,0.972187,769,0.17,34,0.83,166,0.027813,22,0.957659,0.972187,0.964868,0.821187,0.936786,0.972929,0.943491,0.141304,0.858696,0.056509,0.942587,0.943491,0.94283,0.821187,0.936786,0.942361,0.910269,0.943491,0.377,0.001,0.354715,0.000639,354.715,0.639,76679,2975275,332920,96.064581,55.701312,'Number of leaves: 199\nSize of the tree: 397\n',397,199,199,?
boilerplate,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8926,991,934,57,0,94.248234,5.751766,0,0.818417,0.072605,0.235249,22.516425,58.613652,719.017009,25954.446358,-25235.42935,0.725547,26.190158,-25.464611,544.272964,0.549216,74919.760062,0.969659,767,0.165,33,0.835,167,0.030341,24,0.95875,0.969659,0.964173,0.818754,0.916909,0.961424,0.942482,0.137824,0.862176,0.057518,0.941716,0.942482,0.941983,0.818754,0.916909,0.929655,0.909197,0.942482,0.363,0.001,0.349755,0.000588,349.755,0.588,75587,2975275,332920,95.963673,54.490414,'Number of leaves: 196\nSize of the tree: 391\n',391,196,196,?
boilerplate,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.1135,8926,991,925,66,0,93.340061,6.659939,0,0.793281,0.077424,0.248269,24.011019,61.857502,719.017009,31323.89802,-30604.881011,0.725547,31.608373,-30.882826,529.009608,0.533814,72818.742691,0.958281,758,0.165,33,0.835,167,0.041719,33,0.958281,0.958281,0.958281,0.793281,0.915265,0.959885,0.933401,0.14012,0.85988,0.066599,0.933401,0.933401,0.933401,0.793281,0.915265,0.925434,0.89664,0.933401,0.345,0.001,0.332181,0.000731,332.181,0.731,78499,2975275,332920,95.257316,54.137235,'Number of leaves: 204\nSize of the tree: 407\n',407,204,204,?
boilerplate,1,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1135,8925,992,953,39,0,96.068548,3.931452,0,0.87437,0.078034,0.176411,24.168315,43.888527,721.32285,156.797676,564.525174,0.72714,0.158062,0.569078,548.189412,0.55261,75477.244676,0.986094,780,0.139303,28,0.860697,173,0.013906,11,0.965347,0.986094,0.97561,0.875684,0.990352,0.997462,0.960685,0.113895,0.886105,0.039315,0.960255,0.960685,0.960026,0.875684,0.990352,0.991245,0.937156,0.960685,2.517,0.028,2.394315,0.028397,2394.315,28.397,6154033,2974942,333253,100,64.264113,?,?,?,?,0.039328
boilerplate,1,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1135,8925,992,959,33,0,96.673387,3.326613,0,0.894103,0.073397,0.1613,22.732141,40.129072,721.32285,140.894816,580.428034,0.72714,0.142031,0.585109,567.234709,0.571809,78099.488923,0.988622,782,0.119403,24,0.880597,177,0.011378,9,0.970223,0.988622,0.979336,0.895141,0.993003,0.998082,0.966734,0.097515,0.902485,0.033266,0.966452,0.966734,0.966245,0.895141,0.993003,0.994017,0.947032,0.966734,2.366,0.034,2.265691,0.032717,2265.691,32.717,6177138,2974942,333253,100,64.667339,?,?,?,?,0.041008
boilerplate,1,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1135,8925,992,955,37,0,96.270161,3.729839,0,0.881268,0.078417,0.171245,24.286955,42.603318,721.32285,155.052651,566.270199,0.72714,0.156303,0.570837,552.338932,0.556793,76048.569752,0.986094,780,0.129353,26,0.870647,175,0.013906,11,0.967742,0.986094,0.976832,0.88229,0.990232,0.997248,0.962702,0.105961,0.894039,0.037298,0.962295,0.962702,0.962154,0.88229,0.990232,0.991769,0.940612,0.962702,2.256,0.025,2.173441,0.025779,2173.441,25.779,6205600,2974942,333253,99.798387,65.47379,?,?,?,?,0.041681
boilerplate,1,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1135,8925,992,947,45,0,95.46371,4.53629,0,0.852786,0.08256,0.189502,25.570146,47.145281,721.32285,1245.548361,-524.225511,0.72714,1.255593,-0.528453,536.887114,0.541217,73921.092151,0.987358,781,0.174129,35,0.825871,166,0.012642,10,0.957108,0.987358,0.971998,0.855652,0.983927,0.994587,0.954637,0.141409,0.858591,0.045363,0.954286,0.954637,0.953486,0.855652,0.983927,0.986319,0.926317,0.954637,2.251,0.024,2.168649,0.024876,2168.649,24.876,6103821,2974942,333253,99.899194,64.969758,?,?,?,?,0.039776
boilerplate,1,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1135,8925,992,951,41,0,95.866935,4.133065,0,0.863751,0.077369,0.177537,23.962255,44.168548,721.32285,162.647316,558.675533,0.72714,0.163959,0.563181,559.258499,0.563769,77001.287575,0.994943,787,0.18408,37,0.81592,164,0.005057,4,0.955097,0.994943,0.974613,0.868992,0.988757,0.996844,0.958669,0.147806,0.852194,0.041331,0.959371,0.958669,0.957244,0.868992,0.988757,0.990835,0.931751,0.958669,2.266,0.03,2.175006,0.029698,2175.006,29.698,6146376,2974942,333253,99.899194,64.163306,?,?,?,?,0.04056
boilerplate,1,6,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1135,8925,992,961,31,0,96.875,3.125,0,0.897771,0.076825,0.169154,23.833045,42.161562,719.343201,1221.827731,-502.48453,0.725144,1.231681,-0.506537,559.454962,0.563967,77004.824187,0.997475,790,0.145,29,0.855,171,0.002525,2,0.964591,0.997475,0.980757,0.901351,0.988829,0.995843,0.96875,0.116275,0.883725,0.03125,0.969399,0.96875,0.967881,0.901351,0.988829,0.991337,0.948824,0.96875,2.346,0.031,2.227687,0.030327,2227.687,30.327,6123324,2974942,333253,99.798387,65.322581,?,?,?,?,0.041905
boilerplate,1,7,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1136,8925,992,951,41,0,95.866935,4.133065,0,0.86585,0.084073,0.180614,26.081564,45.017828,719.343201,167.241486,552.101715,0.725144,0.16859,0.556554,538.07905,0.542418,74062.588438,0.988636,783,0.16,32,0.84,168,0.011364,9,0.960736,0.988636,0.974487,0.868313,0.989148,0.997024,0.958669,0.130033,0.869967,0.041331,0.958401,0.958669,0.957704,0.868313,0.989148,0.990828,0.932867,0.958669,2.297,0.031,2.197674,0.030845,2197.674,30.845,6161175,2974942,333253,99.899194,65.574597,?,?,?,?,0.040896
boilerplate,1,8,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1136,8926,991,947,44,0,95.56004,4.43996,0,0.856839,0.08115,0.180021,25.166609,44.853121,719.017009,160.482033,558.534975,0.725547,0.161939,0.563607,539.857621,0.54476,74311.983338,0.984829,779,0.16,32,0.84,168,0.015171,12,0.960543,0.984829,0.972534,0.858659,0.990575,0.99752,0.9556,0.130771,0.869229,0.0444,0.955051,0.9556,0.954709,0.858659,0.990575,0.991242,0.928372,0.9556,2.35,0.031,2.242631,0.030764,2242.631,30.764,6118905,2975275,332920,99.899092,64.228052,?,?,?,?,0.041116
boilerplate,1,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1136,8926,991,954,37,0,96.266398,3.733602,0,0.879848,0.076418,0.170752,23.698922,42.543809,719.017009,151.294455,567.722554,0.725547,0.152668,0.572878,553.810255,0.55884,76232.578444,0.988622,782,0.14,28,0.86,172,0.011378,9,0.965432,0.988622,0.976889,0.881527,0.991239,0.997595,0.962664,0.114042,0.885958,0.037336,0.962373,0.962664,0.961955,0.881527,0.991239,0.992495,0.939888,0.962664,2.38,0.034,2.254753,0.032096,2254.753,32.096,6206842,2975275,332920,99.899092,64.429869,?,?,?,?,0.041564
boilerplate,1,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1136,8926,991,942,49,0,95.055499,4.944501,0,0.839009,0.083683,0.189622,25.952087,47.245329,719.017009,179.446256,539.570752,0.725547,0.181076,0.544471,531.921595,0.536752,73219.580801,0.984829,779,0.185,37,0.815,163,0.015171,12,0.954657,0.984829,0.969508,0.841853,0.98567,0.996132,0.950555,0.150726,0.849274,0.049445,0.949969,0.950555,0.949291,0.841853,0.98567,0.98693,0.919421,0.950555,2.35,0.032,2.2447,0.031321,2244.7,31.321,6161787,2975275,332920,99.596367,64.581231,?,?,?,?,0.040332
boilerplate,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8925,992,805,187,0,81.149194,18.850806,0,0.496094,0.193919,0.410873,60.059299,102.219212,721.32285,4814.876779,-4093.55393,0.72714,4.853706,-4.126566,213.185779,0.214905,29352.400566,0.828066,655,0.253731,51,0.746269,150,0.171934,136,0.927762,0.828066,0.875084,0.509643,0.869461,0.953008,0.811492,0.237158,0.762842,0.188508,0.846048,0.811492,0.822591,0.509643,0.869611,0.891904,0.74555,0.811492,0.056,0.032,0.054613,0.029319,54.613,29.319,8919,2974942,333253,87.5,57.258065,?,?,?,?,?
boilerplate,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8925,992,823,169,0,82.96371,17.03629,0,0.547499,0.174175,0.391084,53.944411,97.296126,721.32285,4669.077,-3947.754151,0.72714,4.706731,-3.979591,265.326989,0.267467,36531.442621,0.836915,662,0.199005,40,0.800995,161,0.163085,129,0.94302,0.836915,0.886805,0.563739,0.889013,0.956677,0.829637,0.191727,0.808273,0.170363,0.864434,0.829637,0.84,0.563739,0.88924,0.904731,0.771305,0.829637,0.029,0.011,0.028287,0.008469,28.287,8.469,8919,2974942,333253,88.205645,56.40121,?,?,?,?,?
boilerplate,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8925,992,823,169,0,82.96371,17.03629,0,0.524796,0.179168,0.393416,55.490715,97.876235,721.32285,2167.079298,-1445.756448,0.72714,2.184556,-1.457416,254.583522,0.256637,35052.232576,0.855879,677,0.273632,55,0.726368,146,0.144121,114,0.924863,0.855879,0.889035,0.532171,0.876282,0.959053,0.829637,0.24739,0.75261,0.170363,0.851246,0.829637,0.837239,0.532171,0.876328,0.908009,0.76122,0.829637,0.026,0.013,0.0257,0.008604,25.7,8.604,8919,2974942,333253,88.508065,57.207661,?,?,?,?,?
boilerplate,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8925,992,825,167,0,83.165323,16.834677,0,0.547084,0.176397,0.392601,54.632777,97.673453,721.32285,6070.672933,-5349.350083,0.72714,6.11963,-5.39249,264.345467,0.266477,36396.302139,0.843236,667,0.21393,43,0.78607,158,0.156764,124,0.939437,0.843236,0.888741,0.560783,0.867074,0.954035,0.831653,0.202347,0.797653,0.168347,0.862612,0.831653,0.841227,0.560783,0.866914,0.884422,0.771493,0.831653,0.025,0.01,0.024771,0.008341,24.771,8.341,8919,2974942,333253,88.306452,56.854839,?,?,?,?,?
boilerplate,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8925,992,836,156,0,84.274194,15.725806,0,0.550064,0.160195,0.372275,49.614684,92.616731,721.32285,3758.912891,-3037.590041,0.72714,3.789227,-3.062087,302.386468,0.304825,41633.962589,0.873578,691,0.278607,56,0.721393,145,0.126422,100,0.925033,0.873578,0.89857,0.554547,0.884066,0.958976,0.842742,0.247771,0.752229,0.157258,0.857521,0.842742,0.84825,0.554547,0.884275,0.904736,0.774397,0.842742,0.029,0.01,0.028119,0.00853,28.119,8.53,8919,2974942,333253,90.120968,56.199597,?,?,?,?,?
boilerplate,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8925,992,837,155,0,84.375,15.625,0,0.559881,0.160435,0.37183,49.771162,92.67829,719.343201,2571.161543,-1851.818343,0.725144,2.591897,-1.866752,302.113124,0.30455,41583.629697,0.867424,687,0.25,50,0.75,150,0.132576,105,0.932157,0.867424,0.898627,0.566836,0.90262,0.970155,0.84375,0.226326,0.773674,0.15625,0.862818,0.84375,0.850383,0.566836,0.902594,0.917343,0.778984,0.84375,0.028,0.011,0.027633,0.008533,27.633,8.533,8919,2974942,333253,89.616935,56.552419,?,?,?,?,?
boilerplate,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8925,992,809,183,0,81.552419,18.447581,0,0.507103,0.184584,0.403696,57.262946,100.62079,719.343201,4804.071644,-4084.728443,0.725144,4.842814,-4.11767,236.435008,0.238342,32543.524392,0.829545,657,0.24,48,0.76,152,0.170455,135,0.931915,0.829545,0.877756,0.521626,0.86971,0.952929,0.815524,0.225979,0.774021,0.184476,0.850806,0.815524,0.826641,0.521626,0.869622,0.893571,0.750993,0.815524,0.026,0.011,0.02621,0.00804,26.21,8.04,8919,2974942,333253,87.197581,56.350806,?,?,?,?,?
boilerplate,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8926,991,839,152,0,84.661958,15.338042,0,0.574755,0.157141,0.367184,48.732994,91.485722,719.017009,3942.189766,-3223.172757,0.725547,3.977992,-3.252445,308.669932,0.311473,42488.74874,0.863464,683,0.22,44,0.78,156,0.136536,108,0.939477,0.863464,0.899868,0.584196,0.888262,0.961205,0.84662,0.203156,0.796844,0.15338,0.869131,0.84662,0.853964,0.584196,0.888444,0.90533,0.786141,0.84662,0.027,0.01,0.026313,0.00797,26.313,7.97,8919,2975275,332920,90.514632,56.760848,?,?,?,?,?
boilerplate,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8926,991,833,158,0,84.056509,15.943491,0,0.553499,0.161271,0.372145,50.01385,92.721953,719.017009,2858.31672,-2139.299711,0.725547,2.884275,-2.158728,300.83979,0.303572,41410.921276,0.863464,683,0.25,50,0.75,150,0.136536,108,0.931787,0.863464,0.896325,0.561087,0.88677,0.962532,0.840565,0.227101,0.772899,0.159435,0.861072,0.840565,0.847626,0.561087,0.886841,0.904276,0.775674,0.840565,0.027,0.01,0.026374,0.008051,26.374,8.051,8919,2975275,332920,89.909183,56.306761,?,?,?,?,?
boilerplate,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1136,8926,991,817,174,0,82.441978,17.558022,0,0.511577,0.180793,0.398515,56.067962,99.29215,719.017009,4208.801111,-3489.784103,0.725547,4.247024,-3.521477,244.623715,0.246845,33672.718009,0.850822,673,0.28,56,0.72,144,0.149178,118,0.923182,0.850822,0.885526,0.519505,0.841334,0.939998,0.82442,0.253598,0.746402,0.17558,0.847791,0.82442,0.83262,0.519505,0.841814,0.874501,0.754451,0.82442,0.028,0.011,0.028005,0.008469,28.005,8.469,8919,2975275,332920,87.790111,56.306761,?,?,?,?,?
boilerplate,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\"',-6585883636378691736,20151112.1138,8925,992,921,71,0,92.842742,7.157258,0,0.776429,0.071573,0.267531,22.167037,66.557729,721.32285,76254,-75532.67715,0.72714,76.868952,-76.141812,534.44591,0.538756,73584.975928,0.958281,758,0.189055,38,0.810945,163,0.041719,33,0.952261,0.958281,0.955261,0.776525,0.884613,0.9458,0.928427,0.159201,0.840799,0.071573,0.927819,0.928427,0.928089,0.776525,0.884613,0.898572,0.88821,0.928427,113.445,0.476,50.467149,0.456377,50467.149,456.377,3205246,2974942,333253,92.842742,50,?,?,?,?,?
boilerplate,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\"',-6585883636378691736,20151112.1138,8925,992,931,61,0,93.850806,6.149194,0,0.803502,0.061492,0.247976,19.044919,61.692766,721.32285,65514,-64792.67715,0.72714,66.042339,-65.315199,560.766605,0.565289,77208.930629,0.972187,769,0.19403,39,0.80597,162,0.027813,22,0.951733,0.972187,0.961851,0.804709,0.889079,0.94744,0.938508,0.160351,0.839649,0.061492,0.937286,0.938508,0.937477,0.804709,0.889079,0.907215,0.901705,0.938508,45.49,0.455,45.311516,0.454412,45311.516,454.412,3205246,2974942,333253,93.850806,50,?,?,?,?,?
boilerplate,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\"',-6585883636378691736,20151112.1139,8925,992,922,70,0,92.943548,7.056452,0,0.768751,0.070565,0.26564,21.854826,66.087351,721.32285,75180,-74458.67715,0.72714,75.78629,-75.05915,537.077979,0.541409,73947.371398,0.974716,771,0.248756,50,0.751244,151,0.025284,20,0.939099,0.974716,0.956576,0.772554,0.86298,0.935515,0.929435,0.203476,0.796524,0.070565,0.92774,0.929435,0.927247,0.772554,0.86298,0.890588,0.884202,0.929435,40.39,0.462,40.282616,0.461245,40282.616,461.245,3205246,2974942,333253,92.943548,50,?,?,?,?,?
boilerplate,1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\"',-6585883636378691736,20151112.1141,8925,992,920,72,0,92.741935,7.258065,0,0.761205,0.072581,0.269408,22.479249,67.024807,721.32285,77328,-76606.67715,0.72714,77.951613,-77.224473,531.81384,0.536103,73222.580458,0.974716,771,0.258706,52,0.741294,149,0.025284,20,0.936817,0.974716,0.95539,0.765529,0.858005,0.933291,0.927419,0.21141,0.78859,0.072581,0.92564,0.927419,0.925,0.765529,0.858005,0.887234,0.880398,0.927419,91.189,2.39,51.572633,1.301464,51572.633,1301.464,3205246,2974942,333253,92.741935,50,?,?,?,?,?
boilerplate,1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\"',-6585883636378691736,20151112.1141,8925,992,920,72,0,92.741935,7.258065,0,0.751397,0.072581,0.269408,22.479249,67.024807,721.32285,77328,-76606.67715,0.72714,77.951613,-77.224473,531.81384,0.536103,73222.580458,0.987358,781,0.308458,62,0.691542,139,0.012642,10,0.926453,0.987358,0.955936,0.76381,0.83945,0.924821,0.927419,0.248519,0.751481,0.072581,0.927757,0.927419,0.923183,0.76381,0.83945,0.880814,0.875111,0.927419,39.865,0.461,39.775142,0.455379,39775.142,455.379,3205246,2974942,333253,92.741935,50,?,?,?,?,?
boilerplate,1,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.0 -C 250007\"',-6585883636378691736,20151112.1144,8925,992,925,67,0,93.245968,6.754032,0,0.774619,0.06754,0.259885,20.952815,64.77613,719.343201,71958,-71238.656799,0.725144,72.538306,-71.813162,543.034503,0.547414,74744.669738,0.981061,777,0.26,52,0.74,148,0.018939,15,0.937274,0.981061,0.958667,0.780689,0.86053,0.934643,0.93246,0.211399,0.788601,0.06754,0.931367,0.93246,0.929788,0.780689,0.86053,0.89224,0.887047,0.93246,162.233,4.503,69.12385,1.320179,69123.85,1320.179,3205246,2974942,333253,93.245968,50,?,?,?,?,?
