@relation boilerplate

@attribute Length numeric
@attribute PageProp numeric
@attribute PercText numeric
@attribute PercDiv numeric
@attribute DocMarkupProp numeric
@attribute MarkupProp numeric
@attribute PunctProp numeric
@attribute LetterProp numeric
@attribute NumberProp numeric
@attribute TagProp numeric
@attribute EmailProp numeric
@attribute UriProp numeric
@attribute HashProp numeric
@attribute YearProp numeric
@attribute AnchorProp numeric
@attribute UpperProp numeric
@attribute SentBogus numeric
@attribute SentLength numeric
@attribute SentCount numeric
@attribute Copy numeric
@attribute EndsPunct numeric
@attribute DtXhtml numeric
@attribute DtHtml4 numeric
@attribute DtHtml5 numeric
@attribute ContArticle numeric
@attribute ContSection numeric
@attribute ContDiv numeric
@attribute ContP numeric
@attribute ContH numeric
@attribute ContBlock numeric
@attribute ContTd numeric
@attribute ContLi numeric
@attribute ContClose numeric
@attribute OpenProp numeric
@attribute SkippedDivs numeric
@attribute Window1 numeric
@attribute Window2 numeric
@attribute Boiler {B,T}

@data
0.125,0.024108,0.465188,0.466667,0.4966,0.045802,0.024,0.980769,0,0,0,0,0,0,0,0.068627,0,1,0.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.15,0.048873,0.048034,T
0.007,0.000444,0.947092,0.807692,0.142219,0.953947,0,0.833333,0.333333,0,0,0,0,0,0.166667,0,1,0.07,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.571429,0.1,0.753562,0.675115,B
0.016,0.000524,0.891118,0.768844,0.124909,0.652174,0.0625,0.461539,0.538462,0,0,0,0,0,0,0,0,0.16,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.428571,0.1,0.630725,0.569546,B
0.01,0.003224,0.783366,0.4375,0.145668,0.893617,0,0.666667,0.444444,0,0,0,0,0.111111,0.111111,0.166667,1,0.1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.891576,0.894251,B
0.215,0.021232,0.697116,0.627907,0.336032,0.350453,0.051163,0.946524,0,0,0,0.005348,0,0,0.005348,0.062147,0,0.71,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.625,0.05,0.313152,0.308712,B
0.024,0.003759,0.283835,0.020134,0.059297,0.7,0,1.041667,0,0,0,0,0,0,0.041667,0.04,1,0.24,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.555556,0.15,0.742617,0.754342,B
0.021,0.001712,0.987852,0.874016,0.199733,0.825,0,1.05,0,0,0,0,0,0,0.05,0.095238,1,0.21,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.657576,0.714787,B
0.009,0.003429,0.287238,0.442857,0.04097,0.954545,0,1.125,0,0,0,0,0,0,0.125,0.111111,1,0.09,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.929576,0.920771,B
0.027,0.002201,0.807012,0.338583,0.199733,0.602941,0.111111,0.916667,0,0,0,0,0,0,0,0.181818,1,0.27,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.814762,0.845141,B
0.004,0.001402,0.928521,0.695652,0.082915,0.555556,0,1.25,0,0,0,0,0,0,0,0,1,0.04,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.521886,0.480964,B
0.071,0.008393,0.714032,0.677852,0.221753,0.61828,0.042254,0.967742,0,0,0,0,0,0,0.016129,0.116667,1,0.71,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333,0,0.663383,0.672872,B
0.034,0.001114,0.273222,0.10804,0.124909,0.626374,0.058824,0.965517,0,0,0,0,0,0,0,0.035714,1,0.34,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.585113,0.621068,T
0.012,0.002131,0.38437,0.345238,0.110967,0.88,0.166667,0.3,0.6,0,0,0,0,0.1,0.1,0.333333,1,0.12,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.872645,0.873097,B
0.011,0.001457,0.338676,0.216374,0.143307,0.895238,0,1.1,0,0,0,0,0,0,0.1,0,1,0.11,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.6,0,0.59237,0.632077,B
0.013,0.006329,0.364654,0.416667,0.121531,0.657895,0.076923,1,0,0,0,0,0,0,0,0.2,1,0.13,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.333333,0.1,0.736862,0.744016,B
0.174,0.005703,0.994297,0.997487,0.124909,0.576642,0.097701,0.626667,0.24,0,0.006667,0,0,0.006667,0.033333,0.202128,0,1,0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.509091,1,0.584428,0.465985,B
0.091,0.008456,0.300037,0.398693,0.07994,0.080808,0.021978,0.98718,0,0,0,0,0,0,0,0.090909,0,0.45,0.2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.157944,0.144331,T
0.016,0.000524,0.336873,0.175879,0.124909,0.780822,0.125,0.933333,0,0,0,0,0,0,0,0.142857,1,0.16,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.682336,0.62961,T
0.017,0.001077,0.531302,0.346154,0.142219,0.933071,0.235294,0,0.8,0,0,0,0,0.066667,0.133333,0,1,0.17,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.72,0.25,0.924674,0.829528,B
0.004,0.000762,0.748476,0.094891,0.078518,0.977654,0,1.25,0,0,0,0,0,0,0.25,0.2,1,0.04,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.25,0.97249,0.959704,B
0.007,0.00065,0.91758,0.647059,0.07994,0.993371,0,1.166667,0,0,0,0,0,0,0.166667,0.142857,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.907702,0.894019,B
0.003,0.000767,0.694018,0.662921,0.055452,0.981013,0,1.5,0,0,0,0,0,0,0.5,0,1,0.03,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.636364,0.2,0.928147,0.798027,B
0.013,0.002309,0.252753,0.047619,0.110967,0.872549,0.153846,0.363636,0.545455,0,0,0,0,0.090909,0.090909,0.25,1,0.13,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.875033,0.869795,B
0.113,0.047519,0.555509,0.8,0.088474,0.523207,0.053097,0.885417,0.0625,0,0,0,0,0.010417,0.010417,0.094118,0,0.56,0.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8,0,0.709949,0.714634,B
0.255,0.005443,0.843062,0.235174,0.372639,0.022989,0.05098,0.941964,0.004464,0,0,0,0,0,0,0.061611,0,0.85,0.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.05,0.368774,0.420058,T
0.001,0.000178,0.088632,0.464286,0.110967,0.833333,0,0,2,0,0,0,0,0,0,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.833333,0.895811,B
0.044,0.005405,0.031323,0.09589,0.087217,0.706667,0.022727,1,0,0,0,0,0,0,0.027027,0.27027,0,0.44,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.763471,0.793266,B
0.024,0.004494,0.852088,0.931035,0.130577,0.896552,0.041667,1,0,0,0,0,0,0,0.090909,0.136364,1,0.24,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.625,0.1,0.561747,0.704685,B
0.128,0.01456,0.795473,0.900585,0.061058,0.079137,0.015625,0.990826,0,0,0,0,0,0,0.018349,0.092593,1,1,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5625,0.4,0.334848,0.461004,B
0.012,0.001206,0.438448,0.471472,0.068524,0.930233,0.166667,0.909091,0,0,0,0,0,0,0,0.2,1,0.12,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.89934,0.899523,B
0.001,0.000178,0.083659,0.630952,0.110967,0.8,0,0,1,0,0,0,0,0,0,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.8,0.8,B
0.03,0.009671,0.590587,0.145833,0.145668,0.837838,0.1,0.884615,0.038462,0,0,0,0,0,0.038462,0.130435,1,0.3,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.886507,0.896396,B
0.03,0.000983,0.847329,0.645729,0.124909,0.655172,0.2,0.8,0,0,0,0,0,0,0,0.05,1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.683753,0.630361,T
0.001,0.000512,1.016888,0.632653,0.099867,0.98,0,1,0,0,0,0,0,0,1,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.98,0.98,B
1,0.798346,0.083333,0.142857,0.331996,0.32345,0.022311,0.946927,0.020484,0,0,0,0,0,0,0.060964,0,1,0.9,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.608696,0.1,0.608811,0.549194,T
0.043,0.003319,0.571274,0.39785,0.295,0.156863,0,1.025,0,0,0,0,0,0,0.025,0.04878,1,0.43,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.285804,0.188634,T
0.017,0.005416,0.704046,0.289256,0.067225,0.83,0,1.058824,0,0,0,0,0,0,0.058824,0.055556,1,0.17,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,0.878716,0.862309,B
0.022,0.013514,0.737101,0.404762,0.063651,0.185185,0,1.05,0,0,0,0,0,0,0,0.047619,1,0.22,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.428571,0.2,0.547587,0.680859,B
0.01,0.000213,0.814526,0.202454,0.372639,0.967533,0,1.111111,0,0,0,0,0,0,0.111111,0.1,1,0.1,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.714286,0.05,0.606199,0.447,T
0.125,0.025207,0.974793,1,0.067652,0.645892,0.064,0.825688,0.110092,0,0,0,0,0.009174,0.027523,0.111111,0,0.41,0.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.617021,0.95,0.731776,0.70927,B
0.012,0.000393,0.936611,0.698493,0.124909,0.773585,0,1.083333,0,0,0,0,0,0,0.083333,1,1,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.85752,0.738512,B
0.01,0.001163,0.066077,0.139535,0.111294,0.946237,0.1,1,0,0,0,0,0,0,0.111111,0.222222,1,0.1,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.1,0.854918,0.780425,B
0.013,0.002556,0.989186,0.862069,0.540374,0.905797,0,1.083333,0,0,0,0,0,0,0.083333,0.076923,1,0.13,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571429,0,0.889384,0.891138,B
0.1,0.031857,0.892322,0.752066,0.067225,0.056604,0.04,0.965517,0,0,0,0,0,0,0.022989,0.154762,0,0.5,0.2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.583333,0.3,0.414293,0.448176,B
0.067,0.010378,0.692534,0.677419,0.084218,0.834568,0.089552,0.85,0.05,0,0,0,0,0,0.016667,0.215686,0,0.33,0.2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.611111,0.1,0.56685,0.548947,B
0.015,0.001507,0.417245,0.435435,0.068524,0.914773,0,1.076923,0,0,0,0,0,0,0,0.142857,1,0.15,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.911347,0.906558,B
0.04,0.004537,0.974141,0.954955,0.076525,0.949303,0,0.903226,0,0,0,0,0,0,0.16129,0.25,1,0.4,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.4,0.1,0.88164,0.891212,B
0.04,0.005328,0.101372,0.089109,0.137529,0.71223,0.05,0.823529,0.147059,0,0,0,0,0.029412,0.029412,0.107143,1,0.4,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.688531,0.73558,B
0.006,0.00105,0.97831,0.914286,0.126125,0.454546,0,1.166667,0,0,0,0,0,0,0.166667,0.142857,1,0.06,0.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.583333,0.2,0.700091,0.79491,B
0.023,0.001775,0.656788,0.451613,0.295,0.178571,0,1.045455,0,0,0,0,0,0,0.045455,0.086957,1,0.23,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.253922,0.179783,T
0.007,0.000444,0.356799,0.557692,0.142219,0.953947,0,0.833333,0.333333,0,0,0,0,0,0.166667,0,1,0.07,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.571429,0.1,0.753562,0.818597,B
0.045,0.008724,0.906747,0.529412,0.083775,0.701987,0.044444,0.975,0,0,0,0,0,0,0.025,0.128205,1,0.45,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.678561,0.67944,B
0.008,0.001113,0.933751,0.907515,0.115091,0.384615,0.125,1,0,0,0,0,0,0,0,0.125,1,0.08,0.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0.05,0.512357,0.672214,B
0.013,0.000277,0.92771,0.492843,0.372639,0.864583,0,1.083333,0,0,0,0,0,0,0.083333,0.153846,1,0.13,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.841644,0.852097,B
0.026,0.000852,0.429761,0.437186,0.124909,0.1875,0,1.043478,0,0,0,0,0,0,0.173913,0.125,1,0.26,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.461539,0.75,0.308649,0.519738,T
0.016,0.00182,0.092253,0.005848,0.061058,0.949045,0,1.066667,0,0,0,0,0,0,0.066667,0.0625,1,0.16,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.934807,0.924237,B
0.061,0.011626,0.604536,0.466667,0.09079,0.882239,0.131148,0.685185,0.185185,0,0,0,0,0,0,0.216216,0,0.15,0.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.538462,0.05,0.759142,0.57493,B
0.011,0.000361,0.423828,0.429648,0.124909,0.966463,0,1,0,0,0,0,0,0,0.1,0.1,1,0.11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.879735,0.748801,T
0.007,0.000703,0.468094,0.525526,0.068524,0.958084,0,1.142857,0,0,0,0,0,0,0,0.125,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.927614,0.909952,B
0.075,0.00725,0.296762,0.512195,0.167162,0.844398,0.08,0.926471,0,0,0,0,0,0,0.058824,0.111111,1,0.75,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.454546,0,0.849862,0.706135,B
0.009,0.001013,0.09184,0.573034,0.204927,0.963115,0,1.125,0,0,0,0,0,0,0.125,0.111111,1,0.09,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4,0.1,0.63872,0.554822,B
0.012,0.001206,0.97749,0.957958,0.068524,0.25,0.083333,1,0,0,0,0,0,0,0,0.090909,1,0.12,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6,0.35,0.663513,0.703451,B
0.007,0.002108,0.872629,0.714286,0.229351,0.740741,0.142857,1,0,0,0,0,0,0,0,0.142857,1,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.761582,0.765097,B
0.023,0.00864,0.932006,0.428571,0.048102,0.864706,0,1.047619,0,0,0,0,0,0,0.047619,0.090909,1,0.23,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.25,0.793333,0.576452,T
0.004,0.000749,0.463396,0.448276,0.130577,0.555556,0,1.25,0,0,0,0,0,0,0,0.2,1,0.04,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6,0.25,0.590971,0.587432,B
0.073,0.005634,0.877209,0.784946,0.295,0.516556,0,0.9375,0.0625,0,0,0,0,0.015625,0,0.066667,1,0.73,0.1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4,0.05,0.553617,0.674542,B
0.009,0.000284,0.43626,0.402715,0.455538,0.357143,0,1.111111,0,0,0,0,0,0,0,0.1,1,0.09,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.422078,0.369156,B
0.003,0.000271,0.99377,0.981901,0.078185,0.970588,0,1.333333,0,0,0,0,0,0,2,0.25,1,0.03,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.571429,0.35,0.944327,0.926026,B
0.036,0.003251,0.057156,0.085973,0.078185,0.428571,0.027778,1,0,0,0,0,0,0,0,0.064516,0,0.36,0.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.333333,0.1,0.684293,0.594579,T
0.018,0.000384,0.964015,0.832311,0.372639,0.864662,0,1.058824,0,0,0,0,0,0,0.058824,0.111111,1,0.18,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.869506,0.863815,B
0.018,0.002048,0.04971,0.040936,0.061058,0.943038,0,1.0625,0,0,0,0,0,0,0.0625,0.117647,1,0.18,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.954813,0.939118,B
0.002,0.000313,0.334587,0.879195,0.059297,0.96875,0,1,0,0,0,0,0,0,1,1,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.971755,0.827648,B
0.823,0.10158,0.259812,0.157895,0.558797,0.091611,0.013366,0.969027,0.016224,0,0,0,0,0.001475,0,0.013699,0,1,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.818182,0.1,0.221446,0.258001,T
0.032,0.002609,0.89254,0.322835,0.199733,0.768116,0.09375,0.896552,0,0,0,0,0,0,0.034483,0.076923,0,0.32,0.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.690065,0.520689,B
0.036,0.00118,0.818289,0.615578,0.124909,0.612903,0.055556,0.965517,0,0,0,0,0,0,0,0.071429,1,0.36,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.564242,0.63721,T
0.013,0.009097,0.16795,0.068966,0.106825,0.277778,0.076923,1,0,0,0,0,0,0,0,0.181818,1,0.13,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.652174,0.8,0.420955,0.437193,T
0.026,0.003194,0.26864,0.328767,0.087217,0.801527,0,1.043478,0,0,0,0,0,0,0.043478,0.208333,1,0.26,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.783799,0.739384,B
0.018,0.003197,0.476732,0.52381,0.110967,0.856,0,0.866667,0.2,0,0,0,0,0,0.066667,0.076923,1,0.18,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.830315,0.813177,B
0.014,0.001217,0.282337,0.383721,0.23703,0.882353,0.214286,0.615385,0.230769,0,0,0,0,0,0.076923,0.25,1,0.14,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.866733,0.88049,B
0.05,0.003859,0.889635,0.806452,0.295,0.759615,0.02,1,0,0,0,0,0,0,0.022727,0.090909,0,0.5,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.565074,0.584875,B
0.014,0.002332,0.819121,0.59633,0.421718,0.3,0.285714,0,0.769231,0,0,0,0,0,0,0,1,0.14,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.368376,0.33279,B
0.068,0.01296,0.782733,0.493333,0.09079,0.980544,0.029412,0.983051,0,0,0,0,0,0,0.152542,0.155172,1,0.68,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.655172,0.05,0.976725,0.976167,B
0.158,0.050335,0.093979,0.404959,0.067225,0.539359,0.018987,0.984962,0,0,0,0,0,0,0.007519,0.076336,0,1,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6,0.05,0.521372,0.521706,B
0.012,0.002131,0.193606,0.083333,0.110967,0.88,0.166667,0.3,0.6,0,0,0,0,0.1,0.1,0.333333,1,0.12,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.872645,0.873097,B
0.018,0.006857,0.573333,0.728571,0.04097,0.916667,0,1,0.066667,0,0,0,0,0,0.066667,0.133333,1,0.18,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.916667,0.919197,B
0.05,0.005911,0.852938,0.865772,0.221753,0.640288,0.02,1,0,0,0,0,0,0,0.02381,0.095238,1,0.5,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.688484,0.639036,B
0.041,0.005706,0.025331,0.16763,0.115091,0.75,0.097561,0.617647,0.294118,0,0,0,0,0.029412,0,0.095238,0,0.41,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.636364,0.2,0.668681,0.457209,B
0.026,0.000852,0.364733,0.201005,0.124909,0.686747,0.115385,0.772727,0.136364,0,0,0,0,0,0,0.058824,1,0.26,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.640793,0.657775,T
1,0.038539,0.777241,0.794118,0.688759,0.245195,0.059627,0.899339,0.02939,0,0,0.000735,0,0.000735,0,0.076797,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.96,0.1,0.315498,0.343844,T
0.011,0.000235,0.963396,0.828221,0.372639,0.894231,0,1.1,0,0,0,0,0,0,0.1,0.181818,1,0.11,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.884374,0.870041,B
0.021,0.001712,0.949857,0.637795,0.199733,0.778947,0.047619,1,0,0,0,0,0,0,0.052632,0.105263,1,0.21,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.847867,0.867811,B
0.005,0.000953,0.855755,0.50365,0.078518,0.871795,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.571429,0.1,0.847587,0.857296,B
0.008,0.001001,0.007259,0.088235,0.121475,0.884058,0,1.142857,0,0,0,0,0,0,0.142857,0.125,1,0.08,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.363636,0.1,0.718584,0.773432,B
0.009,0.000192,0.998655,0.97955,0.372639,0.910891,0,1.111111,0,0,0,0,0,0,0.111111,0.1,1,0.09,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.928284,0.926395,B
0.011,0.001358,0.560479,0.368421,0.558797,0.352941,0,1.090909,0,0,0,0,0,0,0,0,1,0.11,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.2,0.253136,0.222427,B
0.026,0.006646,0.877812,0.898876,0.055452,0.832258,0.038462,1,0,0,0,0,0,0,0.041667,0.083333,1,0.26,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.88291,0.888445,B
0.006,0.000489,0.984998,0.952756,0.199733,0.926829,0,1.166667,0,0,0,0,0,0,0.166667,0.142857,1,0.06,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.714286,0.05,0.876576,0.85542,B
0.009,0.000284,0.189563,0.113122,0.455538,0.590909,0.111111,0.428571,0.571429,0,0,0,0,0,0.142857,1,1,0.09,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.571429,0.3,0.770139,0.695072,B
0.001,0.000133,0.792989,0.575343,0.098481,0.99359,0,0,1,0,0,0,0,0,1,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.992427,0.860816,B
0.018,0.003135,0.966208,0.949749,0.12121,0.25,0.055556,1,0,0,0,0,0,0,0,0.125,1,0.18,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,0.44697,0.565332,B
0.024,0.009016,0.990984,0.857143,0.048102,0.68,0.083333,0.65,0.3,0,0,0,0,0.05,0,0.153846,1,0.24,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.666667,0,0.733065,0.575839,B
0.088,0.010809,0.947427,0.945206,0.087217,0.877778,0,0.901408,0,0,0,0,0,0,0.126761,0.140625,1,0.88,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,0.640388,0.602046,B
0.111,0.021151,0.883194,0.605839,0.078518,0.863636,0.009009,1,0,0,0,0,0,0,0.083333,0.101852,1,1,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.444444,0.4,0.873135,0.758155,B
0.023,0.001918,0.958882,0.666667,0.391204,0.716049,0,1.05,0,0,0,0,0,0,0.05,0.142857,1,0.23,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.7155,0.710931,B
0.024,0.003186,0.159586,0.412639,0.057014,0.844156,0.041667,1,0,0,0,0,0,0,0.045455,0.090909,1,0.24,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.642857,0.2,0.911631,0.902876,B
0.009,0.002901,0.756609,0.333333,0.145668,0.902174,0,0.625,0.5,0,0,0,0,0.125,0.125,0.2,1,0.09,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.893966,0.897554,B
0.025,0.002323,0.913492,0.882353,0.07994,0.137931,0,1.043478,0,0,0,0,0,0,0,0.125,1,0.25,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.666667,0.1,0.149152,0.264902,B
0.534,0.107683,0.667675,0.725,0.067652,0.491913,0.018727,0.980089,0,0,0,0,0,0,0.011062,0.072235,0,1,0.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.71875,0.15,0.561843,0.712198,T
0.016,0.001487,0.757294,0.503268,0.07994,0.238095,0,1.066667,0,0,0,0,0,0,0,1,1,0.16,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8,0.2,0.673071,0.633345,B
0.027,0.002509,0.565973,0.150327,0.07994,0.289474,0,1.038462,0,0,0,0,0,0,0,0.074074,1,0.27,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.25,0.698407,0.5096,B
0.011,0.001531,0.905776,0.780347,0.115091,0.882979,0,1.090909,0,0,0,0,0,0,0.090909,0.083333,1,0.11,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.88759,0.919798,B
0.201,0.017347,0.862001,0.541667,0.63407,0.056338,0.029851,0.971098,0,0,0,0,0,0,0,0.077381,0,1,0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.091984,0.19193,T
0.432,0.037283,0.601968,0.625,0.63407,0.191011,0.030093,0.96206,0.00542,0,0,0,0,0,0.00542,0.042254,0,1,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.206609,0.189717,T
0.007,0.002453,0.950596,0.804348,0.082915,0.416667,0,1.142857,0,0,0,0,0,0,0,0,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.365133,0.44527,B
0.456,0.044079,0.045916,0.658537,0.167162,0.019355,0.017544,0.982456,0,0,0,0,0,0,0,0.07398,0,1,0.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.247434,0.199396,T
0.03,0.000983,0.184726,0.027638,0.124909,0.673913,0.066667,0.961538,0,0,0,0,0,0,0,0.04,1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.598012,0.581184,T
